tpep_pickup_datetime,region_number,n
2016-06-01 04:00:00,1480,8
2016-06-01 04:00:00,1482,7
2016-06-01 04:00:00,1483,4
2016-06-01 04:00:00,1488,5
2016-06-01 04:00:00,1491,1
2016-06-01 04:00:00,1517,1
2016-06-01 04:00:00,1530,7
2016-06-01 04:00:00,1531,4
2016-06-01 04:00:00,1532,10
2016-06-01 04:00:00,1533,8
2016-06-01 04:00:00,1580,5
2016-06-01 04:00:00,1581,1
2016-06-01 04:00:00,1583,2
2016-06-01 04:00:00,1584,1
2016-06-01 04:00:00,1590,1
2016-06-01 04:00:00,1596,2
2016-06-01 04:00:00,1630,4
2016-06-01 04:00:00,1631,1
2016-06-01 04:00:00,1632,1
2016-06-01 04:00:00,1640,1
2016-06-01 04:00:00,1680,5
2016-06-01 04:00:00,1681,1
2016-06-01 04:00:00,1682,1
2016-06-01 04:00:00,1683,1
2016-06-01 04:00:00,1729,1
2016-06-01 04:00:00,1731,1
2016-06-01 04:00:00,1732,2
2016-06-01 04:00:00,1782,1
2016-06-01 04:00:00,1783,2
2016-06-01 04:00:00,1791,1
2016-06-01 04:00:00,1831,2
2016-06-01 04:00:00,2022,1
2016-06-01 04:00:00,2027,1
2016-06-01 04:00:00,2050,2
2016-06-01 04:00:00,2068,23
2016-06-01 04:00:00,2069,3
2016-06-01 04:00:00,2070,1
2016-06-01 04:00:00,2076,1
2016-06-01 04:00:00,2118,33
2016-06-01 04:00:00,2119,3
2016-06-01 04:00:00,2168,1
2016-06-01 04:00:00,2274,1
2016-06-01 04:00:00,2376,1
2016-06-01 05:00:00,323,1
2016-06-01 05:00:00,673,1
2016-06-01 05:00:00,1068,1
2016-06-01 05:00:00,1075,7
2016-06-01 05:00:00,1076,31
2016-06-01 05:00:00,1077,17
2016-06-01 05:00:00,1085,1
2016-06-01 05:00:00,1123,1
2016-06-01 05:00:00,1125,8
2016-06-01 05:00:00,1126,43
2016-06-01 05:00:00,1127,51
2016-06-01 05:00:00,1128,59
2016-06-01 05:00:00,1129,76
2016-06-01 05:00:00,1130,50
2016-06-01 05:00:00,1131,18
2016-06-01 05:00:00,1132,1
2016-06-01 05:00:00,1171,1
2016-06-01 05:00:00,1172,5
2016-06-01 05:00:00,1173,17
2016-06-01 05:00:00,1174,20
2016-06-01 05:00:00,1175,5
2016-06-01 05:00:00,1177,29
2016-06-01 05:00:00,1178,55
2016-06-01 05:00:00,1179,100
2016-06-01 05:00:00,1180,109
2016-06-01 05:00:00,1181,320
2016-06-01 05:00:00,1182,178
2016-06-01 05:00:00,1183,14
2016-06-01 05:00:00,1184,8
2016-06-01 05:00:00,1222,3
2016-06-01 05:00:00,1223,8
2016-06-01 05:00:00,1224,8
2016-06-01 05:00:00,1225,2
2016-06-01 05:00:00,1227,31
2016-06-01 05:00:00,1228,91
2016-06-01 05:00:00,1229,125
2016-06-01 05:00:00,1230,137
2016-06-01 05:00:00,1231,137
2016-06-01 05:00:00,1232,109
2016-06-01 05:00:00,1233,75
2016-06-01 05:00:00,1234,75
2016-06-01 05:00:00,1235,47
2016-06-01 05:00:00,1267,1
2016-06-01 05:00:00,1268,1
2016-06-01 05:00:00,1272,2
2016-06-01 05:00:00,1274,2
2016-06-01 05:00:00,1278,6
2016-06-01 05:00:00,1279,7
2016-06-01 05:00:00,1280,41
2016-06-01 05:00:00,1281,129
2016-06-01 05:00:00,1282,112
2016-06-01 05:00:00,1283,26
2016-06-01 05:00:00,1284,18
2016-06-01 05:00:00,1285,60
2016-06-01 05:00:00,1286,59
2016-06-01 05:00:00,1287,25
2016-06-01 05:00:00,1317,1
2016-06-01 05:00:00,1320,1
2016-06-01 05:00:00,1324,1
2016-06-01 05:00:00,1326,3
2016-06-01 05:00:00,1327,2
2016-06-01 05:00:00,1330,1
2016-06-01 05:00:00,1331,8
2016-06-01 05:00:00,1332,100
2016-06-01 05:00:00,1333,144
2016-06-01 05:00:00,1334,124
2016-06-01 05:00:00,1335,17
2016-06-01 05:00:00,1336,16
2016-06-01 05:00:00,1337,30
2016-06-01 05:00:00,1338,14
2016-06-01 05:00:00,1339,4
2016-06-01 05:00:00,1368,1
2016-06-01 05:00:00,1369,1
2016-06-01 05:00:00,1370,1
2016-06-01 05:00:00,1372,1
2016-06-01 05:00:00,1373,2
2016-06-01 05:00:00,1376,2
2016-06-01 05:00:00,1377,2
2016-06-01 05:00:00,1378,3
2016-06-01 05:00:00,1379,1
2016-06-01 05:00:00,1380,2
2016-06-01 05:00:00,1381,2
2016-06-01 05:00:00,1382,3
2016-06-01 05:00:00,1383,73
2016-06-01 05:00:00,1384,151
2016-06-01 05:00:00,1385,94
2016-06-01 05:00:00,1386,33
2016-06-01 05:00:00,1387,17
2016-06-01 05:00:00,1388,12
2016-06-01 05:00:00,1389,6
2016-06-01 05:00:00,1390,6
2016-06-01 05:00:00,1391,4
2016-06-01 05:00:00,1421,1
2016-06-01 05:00:00,1426,1
2016-06-01 05:00:00,1431,13
2016-06-01 05:00:00,1432,5
2016-06-01 05:00:00,1434,3
2016-06-01 05:00:00,1435,1
2016-06-01 05:00:00,1436,27
2016-06-01 05:00:00,1437,26
2016-06-01 05:00:00,1438,7
2016-06-01 05:00:00,1439,3
2016-06-01 05:00:00,1440,5
2016-06-01 05:00:00,1441,1
2016-06-01 05:00:00,1442,1
2016-06-01 05:00:00,1443,2
2016-06-01 05:00:00,1474,2
2016-06-01 05:00:00,1475,1
2016-06-01 05:00:00,1479,1
2016-06-01 05:00:00,1480,7
2016-06-01 05:00:00,1481,6
2016-06-01 05:00:00,1482,10
2016-06-01 05:00:00,1483,13
2016-06-01 05:00:00,1484,1
2016-06-01 05:00:00,1488,1
2016-06-01 05:00:00,1522,1
2016-06-01 05:00:00,1530,12
2016-06-01 05:00:00,1531,2
2016-06-01 05:00:00,1532,8
2016-06-01 05:00:00,1533,7
2016-06-01 05:00:00,1534,3
2016-06-01 05:00:00,1580,8
2016-06-01 05:00:00,1581,3
2016-06-01 05:00:00,1583,2
2016-06-01 05:00:00,1584,3
2016-06-01 05:00:00,1626,1
2016-06-01 05:00:00,1630,5
2016-06-01 05:00:00,1631,8
2016-06-01 05:00:00,1633,1
2016-06-01 05:00:00,1679,1
2016-06-01 05:00:00,1680,3
2016-06-01 05:00:00,1681,6
2016-06-01 05:00:00,1682,6
2016-06-01 05:00:00,1683,1
2016-06-01 05:00:00,1729,3
2016-06-01 05:00:00,1730,1
2016-06-01 05:00:00,1732,4
2016-06-01 05:00:00,1734,9
2016-06-01 05:00:00,1778,1
2016-06-01 05:00:00,1779,1
2016-06-01 05:00:00,1782,1
2016-06-01 05:00:00,1783,3
2016-06-01 05:00:00,1828,3
2016-06-01 05:00:00,1832,1
2016-06-01 05:00:00,1877,2
2016-06-01 05:00:00,1926,1
2016-06-01 05:00:00,1932,1
2016-06-01 05:00:00,2022,1
2016-06-01 05:00:00,2023,1
2016-06-01 05:00:00,2068,13
2016-06-01 05:00:00,2076,1
2016-06-01 05:00:00,2118,78
2016-06-01 05:00:00,2119,4
2016-06-01 05:00:00,2168,59
2016-06-01 06:00:00,533,1
2016-06-01 06:00:00,673,1
2016-06-01 06:00:00,1026,1
2016-06-01 06:00:00,1075,23
2016-06-01 06:00:00,1076,54
2016-06-01 06:00:00,1077,78
2016-06-01 06:00:00,1122,3
2016-06-01 06:00:00,1123,2
2016-06-01 06:00:00,1125,41
2016-06-01 06:00:00,1126,108
2016-06-01 06:00:00,1127,126
2016-06-01 06:00:00,1128,121
2016-06-01 06:00:00,1129,231
2016-06-01 06:00:00,1130,127
2016-06-01 06:00:00,1131,54
2016-06-01 06:00:00,1132,12
2016-06-01 06:00:00,1170,1
2016-06-01 06:00:00,1171,3
2016-06-01 06:00:00,1172,9
2016-06-01 06:00:00,1173,32
2016-06-01 06:00:00,1174,41
2016-06-01 06:00:00,1175,17
2016-06-01 06:00:00,1176,3
2016-06-01 06:00:00,1177,58
2016-06-01 06:00:00,1178,158
2016-06-01 06:00:00,1179,270
2016-06-01 06:00:00,1180,321
2016-06-01 06:00:00,1181,1040
2016-06-01 06:00:00,1182,619
2016-06-01 06:00:00,1183,68
2016-06-01 06:00:00,1184,42
2016-06-01 06:00:00,1217,1
2016-06-01 06:00:00,1218,1
2016-06-01 06:00:00,1221,1
2016-06-01 06:00:00,1222,6
2016-06-01 06:00:00,1223,11
2016-06-01 06:00:00,1224,17
2016-06-01 06:00:00,1225,4
2016-06-01 06:00:00,1226,1
2016-06-01 06:00:00,1227,52
2016-06-01 06:00:00,1228,175
2016-06-01 06:00:00,1229,348
2016-06-01 06:00:00,1230,392
2016-06-01 06:00:00,1231,328
2016-06-01 06:00:00,1232,210
2016-06-01 06:00:00,1233,261
2016-06-01 06:00:00,1234,208
2016-06-01 06:00:00,1235,92
2016-06-01 06:00:00,1236,1
2016-06-01 06:00:00,1267,2
2016-06-01 06:00:00,1268,3
2016-06-01 06:00:00,1272,4
2016-06-01 06:00:00,1273,4
2016-06-01 06:00:00,1274,3
2016-06-01 06:00:00,1278,22
2016-06-01 06:00:00,1279,33
2016-06-01 06:00:00,1280,142
2016-06-01 06:00:00,1281,421
2016-06-01 06:00:00,1282,338
2016-06-01 06:00:00,1283,75
2016-06-01 06:00:00,1284,40
2016-06-01 06:00:00,1285,188
2016-06-01 06:00:00,1286,154
2016-06-01 06:00:00,1287,68
2016-06-01 06:00:00,1315,1
2016-06-01 06:00:00,1317,1
2016-06-01 06:00:00,1319,2
2016-06-01 06:00:00,1322,1
2016-06-01 06:00:00,1324,1
2016-06-01 06:00:00,1326,1
2016-06-01 06:00:00,1330,3
2016-06-01 06:00:00,1331,31
2016-06-01 06:00:00,1332,269
2016-06-01 06:00:00,1333,450
2016-06-01 06:00:00,1334,431
2016-06-01 06:00:00,1335,59
2016-06-01 06:00:00,1336,62
2016-06-01 06:00:00,1337,49
2016-06-01 06:00:00,1338,12
2016-06-01 06:00:00,1339,3
2016-06-01 06:00:00,1372,2
2016-06-01 06:00:00,1373,1
2016-06-01 06:00:00,1376,2
2016-06-01 06:00:00,1378,1
2016-06-01 06:00:00,1379,2
2016-06-01 06:00:00,1380,4
2016-06-01 06:00:00,1381,3
2016-06-01 06:00:00,1382,7
2016-06-01 06:00:00,1383,250
2016-06-01 06:00:00,1384,463
2016-06-01 06:00:00,1385,292
2016-06-01 06:00:00,1386,60
2016-06-01 06:00:00,1387,34
2016-06-01 06:00:00,1388,12
2016-06-01 06:00:00,1389,16
2016-06-01 06:00:00,1390,10
2016-06-01 06:00:00,1391,6
2016-06-01 06:00:00,1426,1
2016-06-01 06:00:00,1427,1
2016-06-01 06:00:00,1430,2
2016-06-01 06:00:00,1431,15
2016-06-01 06:00:00,1432,6
2016-06-01 06:00:00,1434,12
2016-06-01 06:00:00,1435,15
2016-06-01 06:00:00,1436,41
2016-06-01 06:00:00,1437,56
2016-06-01 06:00:00,1438,15
2016-06-01 06:00:00,1439,7
2016-06-01 06:00:00,1440,7
2016-06-01 06:00:00,1441,3
2016-06-01 06:00:00,1442,8
2016-06-01 06:00:00,1443,3
2016-06-01 06:00:00,1471,1
2016-06-01 06:00:00,1474,1
2016-06-01 06:00:00,1480,19
2016-06-01 06:00:00,1481,2
2016-06-01 06:00:00,1482,20
2016-06-01 06:00:00,1483,25
2016-06-01 06:00:00,1484,5
2016-06-01 06:00:00,1487,1
2016-06-01 06:00:00,1488,2
2016-06-01 06:00:00,1489,2
2016-06-01 06:00:00,1490,1
2016-06-01 06:00:00,1494,1
2016-06-01 06:00:00,1495,1
2016-06-01 06:00:00,1530,25
2016-06-01 06:00:00,1531,4
2016-06-01 06:00:00,1532,7
2016-06-01 06:00:00,1533,7
2016-06-01 06:00:00,1534,3
2016-06-01 06:00:00,1540,1
2016-06-01 06:00:00,1541,1
2016-06-01 06:00:00,1576,1
2016-06-01 06:00:00,1580,18
2016-06-01 06:00:00,1581,3
2016-06-01 06:00:00,1583,8
2016-06-01 06:00:00,1584,3
2016-06-01 06:00:00,1630,10
2016-06-01 06:00:00,1631,8
2016-06-01 06:00:00,1633,3
2016-06-01 06:00:00,1679,3
2016-06-01 06:00:00,1680,1
2016-06-01 06:00:00,1681,7
2016-06-01 06:00:00,1682,1
2016-06-01 06:00:00,1683,2
2016-06-01 06:00:00,1684,11
2016-06-01 06:00:00,1690,1
2016-06-01 06:00:00,1729,1
2016-06-01 06:00:00,1732,2
2016-06-01 06:00:00,1733,7
2016-06-01 06:00:00,1734,4
2016-06-01 06:00:00,1778,1
2016-06-01 06:00:00,1783,11
2016-06-01 06:00:00,1790,1
2016-06-01 06:00:00,1823,1
2016-06-01 06:00:00,1824,1
2016-06-01 06:00:00,1825,1
2016-06-01 06:00:00,1827,1
2016-06-01 06:00:00,1828,2
2016-06-01 06:00:00,1832,1
2016-06-01 06:00:00,1877,1
2016-06-01 06:00:00,1926,1
2016-06-01 06:00:00,1932,1
2016-06-01 06:00:00,1976,1
2016-06-01 06:00:00,2019,2
2016-06-01 06:00:00,2020,2
2016-06-01 06:00:00,2021,2
2016-06-01 06:00:00,2022,1
2016-06-01 06:00:00,2023,3
2016-06-01 06:00:00,2024,3
2016-06-01 06:00:00,2068,78
2016-06-01 06:00:00,2069,21
2016-06-01 06:00:00,2070,1
2016-06-01 06:00:00,2118,174
2016-06-01 06:00:00,2119,7
2016-06-01 06:00:00,2168,82
2016-06-01 06:00:00,2171,1
2016-06-01 06:00:00,2321,1
2016-06-01 07:00:00,112,1
2016-06-01 07:00:00,673,3
2016-06-01 07:00:00,674,1
2016-06-01 07:00:00,718,1
2016-06-01 07:00:00,879,1
2016-06-01 07:00:00,1017,2
2016-06-01 07:00:00,1075,34
2016-06-01 07:00:00,1076,151
2016-06-01 07:00:00,1077,163
2016-06-01 07:00:00,1078,4
2016-06-01 07:00:00,1120,2
2016-06-01 07:00:00,1122,9
2016-06-01 07:00:00,1123,3
2016-06-01 07:00:00,1125,73
2016-06-01 07:00:00,1126,170
2016-06-01 07:00:00,1127,250
2016-06-01 07:00:00,1128,212
2016-06-01 07:00:00,1129,370
2016-06-01 07:00:00,1130,218
2016-06-01 07:00:00,1131,96
2016-06-01 07:00:00,1132,37
2016-06-01 07:00:00,1165,1
2016-06-01 07:00:00,1170,1
2016-06-01 07:00:00,1171,6
2016-06-01 07:00:00,1172,14
2016-06-01 07:00:00,1173,53
2016-06-01 07:00:00,1174,63
2016-06-01 07:00:00,1175,23
2016-06-01 07:00:00,1176,11
2016-06-01 07:00:00,1177,97
2016-06-01 07:00:00,1178,249
2016-06-01 07:00:00,1179,506
2016-06-01 07:00:00,1180,543
2016-06-01 07:00:00,1181,1133
2016-06-01 07:00:00,1182,768
2016-06-01 07:00:00,1183,160
2016-06-01 07:00:00,1184,45
2016-06-01 07:00:00,1218,1
2016-06-01 07:00:00,1219,1
2016-06-01 07:00:00,1220,1
2016-06-01 07:00:00,1221,8
2016-06-01 07:00:00,1222,2
2016-06-01 07:00:00,1223,16
2016-06-01 07:00:00,1224,29
2016-06-01 07:00:00,1225,9
2016-06-01 07:00:00,1226,1
2016-06-01 07:00:00,1227,102
2016-06-01 07:00:00,1228,263
2016-06-01 07:00:00,1229,572
2016-06-01 07:00:00,1230,755
2016-06-01 07:00:00,1231,536
2016-06-01 07:00:00,1232,408
2016-06-01 07:00:00,1233,480
2016-06-01 07:00:00,1234,430
2016-06-01 07:00:00,1235,168
2016-06-01 07:00:00,1236,2
2016-06-01 07:00:00,1267,1
2016-06-01 07:00:00,1268,5
2016-06-01 07:00:00,1272,5
2016-06-01 07:00:00,1273,5
2016-06-01 07:00:00,1274,5
2016-06-01 07:00:00,1277,2
2016-06-01 07:00:00,1278,20
2016-06-01 07:00:00,1279,58
2016-06-01 07:00:00,1280,257
2016-06-01 07:00:00,1281,644
2016-06-01 07:00:00,1282,552
2016-06-01 07:00:00,1283,226
2016-06-01 07:00:00,1284,103
2016-06-01 07:00:00,1285,331
2016-06-01 07:00:00,1286,318
2016-06-01 07:00:00,1287,127
2016-06-01 07:00:00,1316,1
2016-06-01 07:00:00,1317,1
2016-06-01 07:00:00,1318,1
2016-06-01 07:00:00,1319,3
2016-06-01 07:00:00,1320,1
2016-06-01 07:00:00,1323,3
2016-06-01 07:00:00,1324,4
2016-06-01 07:00:00,1326,1
2016-06-01 07:00:00,1327,1
2016-06-01 07:00:00,1330,3
2016-06-01 07:00:00,1331,99
2016-06-01 07:00:00,1332,575
2016-06-01 07:00:00,1333,917
2016-06-01 07:00:00,1334,695
2016-06-01 07:00:00,1335,182
2016-06-01 07:00:00,1336,121
2016-06-01 07:00:00,1337,144
2016-06-01 07:00:00,1338,50
2016-06-01 07:00:00,1339,11
2016-06-01 07:00:00,1369,1
2016-06-01 07:00:00,1372,2
2016-06-01 07:00:00,1374,1
2016-06-01 07:00:00,1375,1
2016-06-01 07:00:00,1376,2
2016-06-01 07:00:00,1378,1
2016-06-01 07:00:00,1379,1
2016-06-01 07:00:00,1380,4
2016-06-01 07:00:00,1381,3
2016-06-01 07:00:00,1382,13
2016-06-01 07:00:00,1383,559
2016-06-01 07:00:00,1384,804
2016-06-01 07:00:00,1385,466
2016-06-01 07:00:00,1386,73
2016-06-01 07:00:00,1387,74
2016-06-01 07:00:00,1388,25
2016-06-01 07:00:00,1389,26
2016-06-01 07:00:00,1390,38
2016-06-01 07:00:00,1391,8
2016-06-01 07:00:00,1420,1
2016-06-01 07:00:00,1422,1
2016-06-01 07:00:00,1427,1
2016-06-01 07:00:00,1430,2
2016-06-01 07:00:00,1431,18
2016-06-01 07:00:00,1432,9
2016-06-01 07:00:00,1434,26
2016-06-01 07:00:00,1435,12
2016-06-01 07:00:00,1436,42
2016-06-01 07:00:00,1437,67
2016-06-01 07:00:00,1438,39
2016-06-01 07:00:00,1439,20
2016-06-01 07:00:00,1440,5
2016-06-01 07:00:00,1441,10
2016-06-01 07:00:00,1442,23
2016-06-01 07:00:00,1443,1
2016-06-01 07:00:00,1480,23
2016-06-01 07:00:00,1481,1
2016-06-01 07:00:00,1482,20
2016-06-01 07:00:00,1483,20
2016-06-01 07:00:00,1484,6
2016-06-01 07:00:00,1486,4
2016-06-01 07:00:00,1487,1
2016-06-01 07:00:00,1488,2
2016-06-01 07:00:00,1489,2
2016-06-01 07:00:00,1492,2
2016-06-01 07:00:00,1495,2
2016-06-01 07:00:00,1522,1
2016-06-01 07:00:00,1530,35
2016-06-01 07:00:00,1532,4
2016-06-01 07:00:00,1533,12
2016-06-01 07:00:00,1534,3
2016-06-01 07:00:00,1535,1
2016-06-01 07:00:00,1537,1
2016-06-01 07:00:00,1540,2
2016-06-01 07:00:00,1541,1
2016-06-01 07:00:00,1576,1
2016-06-01 07:00:00,1578,1
2016-06-01 07:00:00,1580,26
2016-06-01 07:00:00,1581,3
2016-06-01 07:00:00,1582,2
2016-06-01 07:00:00,1583,4
2016-06-01 07:00:00,1584,1
2016-06-01 07:00:00,1587,1
2016-06-01 07:00:00,1589,1
2016-06-01 07:00:00,1630,8
2016-06-01 07:00:00,1631,5
2016-06-01 07:00:00,1633,8
2016-06-01 07:00:00,1645,1
2016-06-01 07:00:00,1679,4
2016-06-01 07:00:00,1680,1
2016-06-01 07:00:00,1681,4
2016-06-01 07:00:00,1684,3
2016-06-01 07:00:00,1695,2
2016-06-01 07:00:00,1729,3
2016-06-01 07:00:00,1732,1
2016-06-01 07:00:00,1733,7
2016-06-01 07:00:00,1734,90
2016-06-01 07:00:00,1777,1
2016-06-01 07:00:00,1778,3
2016-06-01 07:00:00,1779,1
2016-06-01 07:00:00,1782,1
2016-06-01 07:00:00,1783,227
2016-06-01 07:00:00,1822,1
2016-06-01 07:00:00,1828,4
2016-06-01 07:00:00,1877,3
2016-06-01 07:00:00,1925,1
2016-06-01 07:00:00,1930,1
2016-06-01 07:00:00,1974,1
2016-06-01 07:00:00,1977,1
2016-06-01 07:00:00,2019,1
2016-06-01 07:00:00,2020,4
2016-06-01 07:00:00,2021,3
2016-06-01 07:00:00,2022,4
2016-06-01 07:00:00,2023,1
2016-06-01 07:00:00,2026,1
2016-06-01 07:00:00,2068,78
2016-06-01 07:00:00,2069,8
2016-06-01 07:00:00,2071,1
2016-06-01 07:00:00,2118,119
2016-06-01 07:00:00,2119,15
2016-06-01 07:00:00,2168,63
2016-06-01 07:00:00,2377,1
2016-06-01 08:00:00,673,1
2016-06-01 08:00:00,718,2
2016-06-01 08:00:00,935,2
2016-06-01 08:00:00,1075,72
2016-06-01 08:00:00,1076,185
2016-06-01 08:00:00,1077,181
2016-06-01 08:00:00,1078,1
2016-06-01 08:00:00,1122,11
2016-06-01 08:00:00,1123,3
2016-06-01 08:00:00,1125,97
2016-06-01 08:00:00,1126,202
2016-06-01 08:00:00,1127,375
2016-06-01 08:00:00,1128,278
2016-06-01 08:00:00,1129,414
2016-06-01 08:00:00,1130,330
2016-06-01 08:00:00,1131,199
2016-06-01 08:00:00,1132,54
2016-06-01 08:00:00,1170,1
2016-06-01 08:00:00,1171,3
2016-06-01 08:00:00,1172,23
2016-06-01 08:00:00,1173,75
2016-06-01 08:00:00,1174,63
2016-06-01 08:00:00,1175,18
2016-06-01 08:00:00,1176,19
2016-06-01 08:00:00,1177,110
2016-06-01 08:00:00,1178,279
2016-06-01 08:00:00,1179,594
2016-06-01 08:00:00,1180,582
2016-06-01 08:00:00,1181,1108
2016-06-01 08:00:00,1182,595
2016-06-01 08:00:00,1183,180
2016-06-01 08:00:00,1184,35
2016-06-01 08:00:00,1218,1
2016-06-01 08:00:00,1220,2
2016-06-01 08:00:00,1221,2
2016-06-01 08:00:00,1222,9
2016-06-01 08:00:00,1223,14
2016-06-01 08:00:00,1224,39
2016-06-01 08:00:00,1225,11
2016-06-01 08:00:00,1226,2
2016-06-01 08:00:00,1227,101
2016-06-01 08:00:00,1228,265
2016-06-01 08:00:00,1229,577
2016-06-01 08:00:00,1230,884
2016-06-01 08:00:00,1231,801
2016-06-01 08:00:00,1232,603
2016-06-01 08:00:00,1233,593
2016-06-01 08:00:00,1234,504
2016-06-01 08:00:00,1235,229
2016-06-01 08:00:00,1268,1
2016-06-01 08:00:00,1269,1
2016-06-01 08:00:00,1272,9
2016-06-01 08:00:00,1273,12
2016-06-01 08:00:00,1274,4
2016-06-01 08:00:00,1275,1
2016-06-01 08:00:00,1277,8
2016-06-01 08:00:00,1278,18
2016-06-01 08:00:00,1279,67
2016-06-01 08:00:00,1280,311
2016-06-01 08:00:00,1281,944
2016-06-01 08:00:00,1282,754
2016-06-01 08:00:00,1283,293
2016-06-01 08:00:00,1284,138
2016-06-01 08:00:00,1285,419
2016-06-01 08:00:00,1286,352
2016-06-01 08:00:00,1287,134
2016-06-01 08:00:00,1318,1
2016-06-01 08:00:00,1322,1
2016-06-01 08:00:00,1323,5
2016-06-01 08:00:00,1324,4
2016-06-01 08:00:00,1325,1
2016-06-01 08:00:00,1326,6
2016-06-01 08:00:00,1327,1
2016-06-01 08:00:00,1330,4
2016-06-01 08:00:00,1331,114
2016-06-01 08:00:00,1332,681
2016-06-01 08:00:00,1333,1014
2016-06-01 08:00:00,1334,859
2016-06-01 08:00:00,1335,228
2016-06-01 08:00:00,1336,128
2016-06-01 08:00:00,1337,136
2016-06-01 08:00:00,1338,49
2016-06-01 08:00:00,1339,13
2016-06-01 08:00:00,1367,1
2016-06-01 08:00:00,1371,2
2016-06-01 08:00:00,1372,1
2016-06-01 08:00:00,1373,2
2016-06-01 08:00:00,1375,1
2016-06-01 08:00:00,1376,4
2016-06-01 08:00:00,1377,1
2016-06-01 08:00:00,1378,3
2016-06-01 08:00:00,1379,1
2016-06-01 08:00:00,1380,10
2016-06-01 08:00:00,1381,2
2016-06-01 08:00:00,1382,16
2016-06-01 08:00:00,1383,638
2016-06-01 08:00:00,1384,757
2016-06-01 08:00:00,1385,536
2016-06-01 08:00:00,1386,57
2016-06-01 08:00:00,1387,41
2016-06-01 08:00:00,1388,33
2016-06-01 08:00:00,1389,14
2016-06-01 08:00:00,1390,24
2016-06-01 08:00:00,1391,7
2016-06-01 08:00:00,1422,1
2016-06-01 08:00:00,1426,1
2016-06-01 08:00:00,1430,2
2016-06-01 08:00:00,1431,24
2016-06-01 08:00:00,1432,3
2016-06-01 08:00:00,1434,21
2016-06-01 08:00:00,1435,8
2016-06-01 08:00:00,1436,31
2016-06-01 08:00:00,1437,52
2016-06-01 08:00:00,1438,19
2016-06-01 08:00:00,1439,8
2016-06-01 08:00:00,1440,3
2016-06-01 08:00:00,1441,6
2016-06-01 08:00:00,1442,16
2016-06-01 08:00:00,1443,5
2016-06-01 08:00:00,1480,24
2016-06-01 08:00:00,1481,1
2016-06-01 08:00:00,1482,13
2016-06-01 08:00:00,1483,23
2016-06-01 08:00:00,1484,2
2016-06-01 08:00:00,1485,1
2016-06-01 08:00:00,1486,1
2016-06-01 08:00:00,1487,1
2016-06-01 08:00:00,1489,2
2016-06-01 08:00:00,1490,1
2016-06-01 08:00:00,1492,1
2016-06-01 08:00:00,1493,1
2016-06-01 08:00:00,1494,1
2016-06-01 08:00:00,1495,1
2016-06-01 08:00:00,1518,1
2016-06-01 08:00:00,1524,1
2016-06-01 08:00:00,1529,1
2016-06-01 08:00:00,1530,39
2016-06-01 08:00:00,1531,3
2016-06-01 08:00:00,1532,4
2016-06-01 08:00:00,1533,9
2016-06-01 08:00:00,1534,5
2016-06-01 08:00:00,1539,3
2016-06-01 08:00:00,1541,3
2016-06-01 08:00:00,1542,1
2016-06-01 08:00:00,1545,1
2016-06-01 08:00:00,1572,1
2016-06-01 08:00:00,1580,8
2016-06-01 08:00:00,1581,3
2016-06-01 08:00:00,1583,6
2016-06-01 08:00:00,1591,1
2016-06-01 08:00:00,1594,1
2016-06-01 08:00:00,1630,6
2016-06-01 08:00:00,1633,10
2016-06-01 08:00:00,1642,1
2016-06-01 08:00:00,1644,1
2016-06-01 08:00:00,1645,1
2016-06-01 08:00:00,1678,1
2016-06-01 08:00:00,1680,2
2016-06-01 08:00:00,1681,1
2016-06-01 08:00:00,1683,1
2016-06-01 08:00:00,1684,9
2016-06-01 08:00:00,1729,1
2016-06-01 08:00:00,1730,1
2016-06-01 08:00:00,1732,1
2016-06-01 08:00:00,1733,10
2016-06-01 08:00:00,1734,246
2016-06-01 08:00:00,1777,1
2016-06-01 08:00:00,1779,3
2016-06-01 08:00:00,1783,249
2016-06-01 08:00:00,1828,2
2016-06-01 08:00:00,1829,1
2016-06-01 08:00:00,1877,3
2016-06-01 08:00:00,1930,1
2016-06-01 08:00:00,1975,1
2016-06-01 08:00:00,2020,2
2016-06-01 08:00:00,2021,2
2016-06-01 08:00:00,2023,1
2016-06-01 08:00:00,2068,28
2016-06-01 08:00:00,2069,3
2016-06-01 08:00:00,2070,1
2016-06-01 08:00:00,2075,1
2016-06-01 08:00:00,2118,71
2016-06-01 08:00:00,2119,6
2016-06-01 08:00:00,2168,117
2016-06-01 09:00:00,673,2
2016-06-01 09:00:00,1075,54
2016-06-01 09:00:00,1076,166
2016-06-01 09:00:00,1077,142
2016-06-01 09:00:00,1078,1
2016-06-01 09:00:00,1119,1
2016-06-01 09:00:00,1122,10
2016-06-01 09:00:00,1123,1
2016-06-01 09:00:00,1125,82
2016-06-01 09:00:00,1126,172
2016-06-01 09:00:00,1127,305
2016-06-01 09:00:00,1128,256
2016-06-01 09:00:00,1129,417
2016-06-01 09:00:00,1130,320
2016-06-01 09:00:00,1131,186
2016-06-01 09:00:00,1132,78
2016-06-01 09:00:00,1170,1
2016-06-01 09:00:00,1171,3
2016-06-01 09:00:00,1172,7
2016-06-01 09:00:00,1173,29
2016-06-01 09:00:00,1174,34
2016-06-01 09:00:00,1175,8
2016-06-01 09:00:00,1176,25
2016-06-01 09:00:00,1177,128
2016-06-01 09:00:00,1178,292
